지역명,자치구명,지역종류,위도,경도,건물용도,거래유형,거래건수,신뢰등급,출처,매매가,매매가_25,매매가_75,보증금,보증금_25,보증금_75,월임대료,면적_중앙값,면적_25,면적_75,㎡당_중앙값
세곡동,강남구,행정동,37.4594019922679,127.05742833805868,오피스텔,전세,135,높음,해당지역,,,,27000.0,17000.0,38150.0,,34.6,24.1,50.7,742.913
수서동,강남구,행정동,37.4874954438907,127.0997263107432,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
수서동,강남구,행정동,37.4874954438907,127.0997263107432,아파트,매매,50,높음,해당지역,199000.0,162500.0,240750.0,,,,,50.0,39.5,78.3,4068.308
수서동,강남구,행정동,37.4874954438907,127.0997263107432,연립다세대,매매,699,높음,자치구,55000.0,40000.0,80750.0,,,,,34.1,26.6,56.1,1456.452
수서동,강남구,행정동,37.4874954438907,127.0997263107432,오피스텔,매매,20,보통,해당지역,29900.0,25000.0,35750.0,,,,,41.5,33.5,44.1,760.378
수서동,강남구,행정동,37.4874954438907,127.0997263107432,단독다가구,월세,3032,높음,자치구,,,,1000.0,,,70.0,33.0,26.4,46.3,
수서동,강남구,행정동,37.4874954438907,127.0997263107432,아파트,월세,137,높음,해당지역,,,,20000.0,,,110.0,39.5,39.5,60.0,
수서동,강남구,행정동,37.4874954438907,127.0997263107432,연립다세대,월세,2958,높음,자치구,,,,3000.0,,,74.0,30.4,25.5,47.1,
수서동,강남구,행정동,37.4874954438907,127.0997263107432,오피스텔,월세,21,보통,해당지역,,,,1000.0,,,85.0,33.5,32.0,38.8,
수서동,강남구,행정동,37.4874954438907,127.0997263107432,단독다가구,전세,525,높음,자치구,,,,23000.0,15000.0,31500.0,,45.0,32.8,60.0,509.259
수서동,강남구,행정동,37.4874954438907,127.0997263107432,아파트,전세,205,높음,해당지역,,,,50000.0,40000.0,68000.0,,50.0,39.5,60.0,1000.801
수서동,강남구,행정동,37.4874954438907,127.0997263107432,연립다세대,전세,1562,높음,자치구,,,,30000.0,22000.0,39975.0,,34.0,27.4,53.9,802.099
수서동,강남구,행정동,37.4874954438907,127.0997263107432,오피스텔,전세,16,보통,해당지역,,,,20425.0,18800.0,26250.0,,35.8,32.4,42.1,611.57
신사동,강남구,행정동,37.523672905673926,127.02237135003068,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
신사동,강남구,행정동,37.523672905673926,127.02237135003068,아파트,매매,54,높음,해당지역,730000.0,599250.0,911250.0,,,,,136.7,108.9,170.8,5428.557
신사동,강남구,행정동,37.523672905673926,127.02237135003068,연립다세대,매매,699,높음,자치구,55000.0,40000.0,80750.0,,,,,34.1,26.6,56.1,1456.452
신사동,강남구,행정동,37.523672905673926,127.02237135003068,오피스텔,매매,596,높음,자치구,27000.0,20000.0,36000.0,,,,,29.0,24.2,39.0,836.334
신사동,강남구,행정동,37.523672905673926,127.02237135003068,단독다가구,월세,3032,높음,자치구,,,,1000.0,,,70.0,33.0,26.4,46.3,
신사동,강남구,행정동,37.523672905673926,127.02237135003068,아파트,월세,77,높음,해당지역,,,,30000.0,,,220.0,108.9,78.5,115.2,
신사동,강남구,행정동,37.523672905673926,127.02237135003068,연립다세대,월세,59,높음,해당지역,,,,3000.0,,,80.0,30.0,23.0,44.6,
신사동,강남구,행정동,37.523672905673926,127.02237135003068,오피스텔,월세,2028,높음,자치구,,,,2000.0,,,83.0,24.6,21.5,29.5,
신사동,강남구,행정동,37.523672905673926,127.02237135003068,단독다가구,전세,525,높음,자치구,,,,23000.0,15000.0,31500.0,,45.0,32.8,60.0,509.259
신사동,강남구,행정동,37.523672905673926,127.02237135003068,아파트,전세,103,높음,해당지역,,,,94000.0,81500.0,132700.0,,108.3,74.4,118.6,964.506
신사동,강남구,행정동,37.523672905673926,127.02237135003068,연립다세대,전세,34,높음,해당지역,,,,21760.0,16550.0,27500.0,,40.9,24.2,48.0,627.349
신사동,강남구,행정동,37.523672905673926,127.02237135003068,오피스텔,전세,541,높음,자치구,,,,24990.0,19000.0,34470.0,,28.1,22.4,38.0,838.15
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,아파트,매매,88,높음,해당지역,574500.0,482500.0,700000.0,,,,,107.2,82.5,144.7,5130.848
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,연립다세대,매매,699,높음,자치구,55000.0,40000.0,80750.0,,,,,34.1,26.6,56.1,1456.452
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,오피스텔,매매,596,높음,자치구,27000.0,20000.0,36000.0,,,,,29.0,24.2,39.0,836.334
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,단독다가구,월세,3032,높음,자치구,,,,1000.0,,,70.0,33.0,26.4,46.3,
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,아파트,월세,188,높음,해당지역,,,,20000.0,,,250.0,102.4,78.0,144.2,
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,연립다세대,월세,22,보통,해당지역,,,,2500.0,,,84.0,33.4,22.9,48.6,
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,오피스텔,월세,2028,높음,자치구,,,,2000.0,,,83.0,24.6,21.5,29.5,
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,단독다가구,전세,525,높음,자치구,,,,23000.0,15000.0,31500.0,,45.0,32.8,60.0,509.259
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,아파트,전세,294,높음,해당지역,,,,90000.0,75000.0,132787.5,,106.5,82.5,144.6,971.968
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,연립다세대,전세,15,보통,해당지역,,,,23146.0,15837.5,67500.0,,46.2,27.1,87.3,634.46
압구정동,강남구,행정동,37.52955870725697,127.03322599570629,오피스텔,전세,541,높음,자치구,,,,24990.0,19000.0,34470.0,,28.1,22.4,38.0,838.15
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,아파트,매매,64,높음,해당지역,103000.0,53750.0,161500.0,,,,,66.2,44.0,85.0,1462.427
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,연립다세대,매매,122,높음,해당지역,47000.0,34125.0,58000.0,,,,,29.3,26.1,43.1,1334.803
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,오피스텔,매매,175,높음,해당지역,25000.0,20000.0,30000.0,,,,,28.9,24.6,39.0,790.216
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,단독다가구,월세,901,높음,법정동,,,,1000.0,,,76.0,33.0,26.5,45.0,
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,아파트,월세,210,높음,해당지역,,,,5000.0,,,130.0,43.8,19.4,72.4,
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,연립다세대,월세,646,높음,해당지역,,,,3000.0,,,80.0,29.7,25.3,41.0,
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,오피스텔,월세,647,높음,해당지역,,,,1300.0,,,93.0,24.0,20.6,27.7,
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,단독다가구,전세,129,높음,법정동,,,,21000.0,17000.0,28000.0,,40.3,30.0,56.1,541.321
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,아파트,전세,112,높음,해당지역,,,,61100.0,32750.0,79062.5,,49.6,35.9,83.5,940.44
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,연립다세대,전세,248,높음,해당지역,,,,27000.0,19636.5,33000.0,,28.9,26.1,37.8,863.739
역삼1동,강남구,행정동,37.49956087498183,127.03534979178593,오피스텔,전세,149,높음,해당지역,,,,23500.0,20000.0,29500.0,,25.5,21.4,29.9,920.502
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,아파트,매매,157,높음,해당지역,265000.0,71000.0,290000.0,,,,,59.9,47.8,84.7,2970.009
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,연립다세대,매매,58,높음,해당지역,51750.0,42625.0,65750.0,,,,,29.1,24.7,47.9,1667.031
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,오피스텔,매매,67,높음,해당지역,28000.0,22500.0,36900.0,,,,,26.9,20.9,29.1,1320.293
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,단독다가구,월세,901,높음,법정동,,,,1000.0,,,76.0,33.0,26.5,45.0,
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,아파트,월세,516,높음,해당지역,,,,27000.0,,,180.0,59.9,44.4,85.0,
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,연립다세대,월세,245,높음,해당지역,,,,3000.0,,,69.0,29.6,24.0,38.3,
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,오피스텔,월세,190,높음,해당지역,,,,3000.0,,,83.0,17.6,17.6,27.4,
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,단독다가구,전세,129,높음,법정동,,,,21000.0,17000.0,28000.0,,40.3,30.0,56.1,541.321
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,아파트,전세,364,높음,해당지역,,,,105000.0,62434.0,136500.0,,60.0,59.5,85.0,1494.94
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,연립다세대,전세,150,높음,해당지역,,,,30000.0,22000.0,36075.0,,29.7,25.2,40.5,959.543
역삼2동,강남구,행정동,37.49869219147775,127.04517438821742,오피스텔,전세,41,높음,해당지역,,,,19000.0,18600.0,22700.0,,18.3,17.6,29.3,1036.995
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,아파트,매매,18,보통,해당지역,164000.0,150000.0,181250.0,,,,,51.3,40.0,59.9,3382.979
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,연립다세대,매매,37,높음,해당지역,80000.0,70000.0,88000.0,,,,,28.8,24.3,36.8,2905.921
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,오피스텔,매매,596,높음,자치구,27000.0,20000.0,36000.0,,,,,29.0,24.2,39.0,836.334
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,단독다가구,월세,224,높음,법정동,,,,1000.0,,,55.0,25.0,20.0,40.0,
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,아파트,월세,54,높음,해당지역,,,,10000.0,,,105.5,49.7,40.0,59.9,
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,연립다세대,월세,82,높음,해당지역,,,,10000.0,,,60.0,29.9,25.8,44.7,
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,오피스텔,월세,2028,높음,자치구,,,,2000.0,,,83.0,24.6,21.5,29.5,
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,단독다가구,전세,48,높음,법정동,,,,26750.0,12450.0,37750.0,,52.5,29.8,81.4,478.92
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,아파트,전세,56,높음,해당지역,,,,50000.0,41875.0,57750.0,,51.8,40.0,59.9,948.053
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,연립다세대,전세,152,높음,해당지역,,,,29655.0,25000.0,33000.0,,28.7,24.9,36.6,1047.04
일원1동,강남구,행정동,37.49270477016295,127.0863185166145,오피스텔,전세,541,높음,자치구,,,,24990.0,19000.0,34470.0,,28.1,22.4,38.0,838.15
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,아파트,매매,126,높음,해당지역,200000.0,154000.0,245000.0,,,,,49.5,34.4,75.2,3853.473
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,연립다세대,매매,699,높음,자치구,55000.0,40000.0,80750.0,,,,,34.1,26.6,56.1,1456.452
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,오피스텔,매매,20,보통,법정동,29900.0,25000.0,35750.0,,,,,41.5,33.5,44.1,760.378
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,단독다가구,월세,3032,높음,자치구,,,,1000.0,,,70.0,33.0,26.4,46.3,
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,아파트,월세,251,높음,해당지역,,,,30000.0,,,120.0,60.0,39.6,85.0,
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,연립다세대,월세,11,보통,해당지역,,,,30000.0,,,145.0,59.8,59.8,59.8,
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,오피스텔,월세,21,보통,법정동,,,,1000.0,,,85.0,33.5,32.0,38.8,
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,단독다가구,전세,525,높음,자치구,,,,23000.0,15000.0,31500.0,,45.0,32.8,60.0,509.259
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,아파트,전세,293,높음,해당지역,,,,73500.0,47000.0,88000.0,,63.8,39.6,84.9,1059.447
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,연립다세대,전세,14,보통,해당지역,,,,59400.0,51610.0,62343.8,,59.8,59.8,59.8,994.142
일원본동,강남구,행정동,37.483420444293166,127.08542458509596,오피스텔,전세,16,보통,법정동,,,,20425.0,18800.0,26250.0,,35.8,32.4,42.1,611.57
청담동,강남구,행정동,37.5225531547456,127.05023504289909,단독다가구,매매,34,높음,자치구,412500.0,316250.0,698750.0,,,,,287.1,246.8,395.0,1338.424
청담동,강남구,행정동,37.5225531547456,127.05023504289909,아파트,매매,113,높음,해당지역,270000.0,240000.0,330000.0,,,,,89.4,60.0,114.8,2814.195
청담동,강남구,행정동,37.5225531547456,127.05023504289909,연립다세대,매매,19,보통,해당지역,71000.0,51200.0,90000.0,,,,,50.8,32.2,70.2,1658.104
청담동,강남구,행정동,37.5225531547456,127.05023504289909,오피스텔,매매,23,보통,해당지역,28000.0,27000.0,29750.0,,,,,22.8,22.8,22.8,1220.905
청담동,강남구,행정동,37.5225531547456,127.05023504289909,단독다가구,월세,148,높음,해당지역,,,,1000.0,,,80.0,33.0,26.2,47.7,
청담동,강남구,행정동,37.5225531547456,127.05023504289909,아파트,월세,285,높음,해당지역,,,,25000.0,,,280.0,84.5,49.6,105.7,
청담동,강남구,행정동,37.5225531547456,127.05023504289909,연립다세대,월세,135,높음,해당지역,,,,4000.0,,,100.0,39.5,24.8,56.5,
청담동,강남구,행정동,37.5225531547456,127.05023504289909,오피스텔,월세,21,보통,해당지역,,,,1000.0,,,67.0,17.7,17.7,22.8,
청담동,강남구,행정동,37.5225531547456,127.05023504289909,단독다가구,전세,16,보통,해당지역,,,,28500.0,16375.0,45000.0,,55.4,33.5,85.7,519.694
청담동,강남구,행정동,37.5225531547456,127.05023504289909,아파트,전세,278,높음,해당지역,,,,100000.0,74112.5,137625.0,,84.9,59.4,109.5,1188.447
청담동,강남구,행정동,37.5225531547456,127.05023504289909,연립다세대,전세,65,높음,해당지역,,,,50000.0,35000.0,62000.0,,56.7,30.4,72.8,815.538
청담동,강남구,행정동,37.5225531547456,127.05023504289909,오피스텔,전세,541,높음,자치구,,,,24990.0,19000.0,34470.0,,28.1,22.4,38.0,838.15
강일동,강동구,행정동,37.566692546385426,127.17532836258682,단독다가구,매매,93,높음,자치구,146500.0,100000.0,237430.0,,,,,204.2,154.4,265.9,700.052
강일동,강동구,행정동,37.566692546385426,127.17532836258682,아파트,매매,161,높음,해당지역,122000.0,99000.0,130000.0,,,,,84.5,49.8,84.7,1734.2
강일동,강동구,행정동,37.566692546385426,127.17532836258682,연립다세대,매매,1284,높음,자치구,38500.0,30000.0,49900.0,,,,,40.5,29.6,51.7,1019.747
강일동,강동구,행정동,37.566692546385426,127.17532836258682,오피스텔,매매,24,보통,해당지역,11150.0,10000.0,12200.0,,,,,23.1,21.3,28.9,447.975
강일동,강동구,행정동,37.566692546385426,127.17532836258682,단독다가구,월세,3086,높음,자치구,,,,1000.0,,,50.0,33.0,24.9,44.1,
강일동,강동구,행정동,37.566692546385426,127.17532836258682,아파트,월세,578,높음,해당지역,,,,5590.0,,,26.0,49.9,39.9,59.9,
강일동,강동구,행정동,37.566692546385426,127.17532836258682,연립다세대,월세,2904,높음,자치구,,,,10000.0,,,40.0,30.1,25.2,45.3,
강일동,강동구,행정동,37.566692546385426,127.17532836258682,오피스텔,월세,191,높음,해당지역,,,,500.0,,,55.0,18.5,15.9,23.1,
강일동,강동구,행정동,37.566692546385426,127.17532836258682,단독다가구,전세,13,보통,해당지역,,,,45000.0,30000.0,47000.0,,233.5,65.6,242.0,228.112
강일동,강동구,행정동,37.566692546385426,127.17532836258682,아파트,전세,478,높음,해당지역,,,,50400.0,38532.0,60000.0,,84.7,60.0,84.9,619.484
강일동,강동구,행정동,37.566692546385426,127.17532836258682,연립다세대,전세,1581,높음,자치구,,,,24700.0,19900.0,29500.0,,36.9,28.8,48.1,691.869
강일동,강동구,행정동,37.566692546385426,127.17532836258682,오피스텔,전세,29,보통,해당지역,,,,10000.0,9700.0,11500.0,,22.3,18.5,28.2,496.492
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,단독다가구,매매,12,보통,법정동,260000.0,243000.0,287500.0,,,,,269.7,249.7,309.4,974.863
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,아파트,매매,124,높음,해당지역,168750.0,149000.0,201250.0,,,,,84.9,72.0,84.9,2273.131
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,연립다세대,매매,39,높음,해당지역,55500.0,49350.0,59500.0,,,,,37.0,35.1,47.6,1569.822
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,오피스텔,매매,222,높음,자치구,17000.0,12525.0,23300.0,,,,,28.3,22.3,34.2,632.201
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,단독다가구,월세,172,높음,법정동,,,,1000.0,,,45.0,36.5,30.0,43.4,
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,아파트,월세,146,높음,해당지역,,,,40000.0,,,122.5,84.9,59.5,84.9,
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,연립다세대,월세,34,높음,해당지역,,,,4938.0,,,40.0,41.9,35.5,53.3,
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,오피스텔,월세,12,보통,법정동,,,,1000.0,,,79.0,21.3,21.0,23.8,
고덕1동,강동구,행정동,37.55901054852198,127.14963087797194,단독다가구,전세,65,높음,법정동,,,,15000.0,10000.0,27783.0,,50.0,40.0,81.0,306.604
